date,commune,lat,lon,precipitation,temperature_mean,humidity_mean,pressure_mean
2023-11-01,Commune VI,12.6144,-7.9453,0.0,27.0,62.0,1009.2
2023-11-02,Commune VI,12.6144,-7.9453,0.0,28.1,57.0,1010.5
2023-11-03,Commune VI,12.6144,-7.9453,0.0,27.0,55.0,1009.6
2023-11-04,Commune VI,12.6144,-7.9453,0.0,26.2,57.0,1008.5
2023-11-05,Commune VI,12.6144,-7.9453,0.0,27.5,62.0,1009.0
2023-11-06,Commune VI,12.6144,-7.9453,0.0,28.8,61.0,1010.1
2023-11-07,Commune VI,12.6144,-7.9453,0.0,29.5,61.0,1009.0
2023-11-08,Commune VI,12.6144,-7.9453,0.0,26.6,59.0,1008.9
2023-11-09,Commune VI,12.6144,-7.9453,0.0,26.4,54.0,1010.2
2023-11-10,Commune VI,12.6144,-7.9453,0.0,25.7,51.0,1010.5
2023-11-11,Commune VI,12.6144,-7.9453,0.0,27.3,53.0,1011.0
2023-11-12,Commune VI,12.6144,-7.9453,0.0,28.3,52.0,1011.1
2023-11-13,Commune VI,12.6144,-7.9453,0.0,27.6,41.0,1011.0
2023-11-14,Commune VI,12.6144,-7.9453,0.0,27.6,45.0,1010.8
2023-11-15,Commune VI,12.6144,-7.9453,0.0,24.5,51.0,1009.9
2023-11-16,Commune VI,12.6144,-7.9453,0.0,27.1,45.0,1010.4
2023-11-17,Commune VI,12.6144,-7.9453,0.0,29.4,53.0,1009.5
2023-11-18,Commune VI,12.6144,-7.9453,0.0,29.4,52.0,1010.5
2023-11-19,Commune VI,12.6144,-7.9453,0.0,30.6,50.0,1010.9
2023-11-20,Commune VI,12.6144,-7.9453,0.0,27.4,27.0,1010.6
2023-11-21,Commune VI,12.6144,-7.9453,0.0,25.3,37.0,1011.1
2023-11-22,Commune VI,12.6144,-7.9453,0.0,24.1,40.0,1010.3
2023-11-23,Commune VI,12.6144,-7.9453,0.0,23.8,45.0,1010.2
2023-11-24,Commune VI,12.6144,-7.9453,0.0,23.4,53.0,1009.7
2023-11-25,Commune VI,12.6144,-7.9453,0.0,24.1,47.0,1008.9
2023-11-26,Commune VI,12.6144,-7.9453,0.0,26.0,55.0,1010.1
2023-11-27,Commune VI,12.6144,-7.9453,0.0,27.9,51.0,1011.9
2023-11-28,Commune VI,12.6144,-7.9453,0.0,27.9,47.0,1010.4
2023-11-29,Commune VI,12.6144,-7.9453,0.0,28.4,36.0,1010.4
2023-11-30,Commune VI,12.6144,-7.9453,0.0,26.6,46.0,1011.1
2023-12-01,Commune VI,12.6144,-7.9453,0.0,27.7,41.0,1011.4
2023-12-02,Commune VI,12.6144,-7.9453,0.0,28.2,31.0,1011.0
2023-12-03,Commune VI,12.6144,-7.9453,0.0,28.9,35.0,1011.0
2023-12-04,Commune VI,12.6144,-7.9453,0.0,28.2,32.0,1011.4
2023-12-05,Commune VI,12.6144,-7.9453,0.0,25.7,30.0,1011.4
2023-12-06,Commune VI,12.6144,-7.9453,0.0,25.8,37.0,1011.3
2023-12-07,Commune VI,12.6144,-7.9453,0.0,24.5,42.0,1012.0
2023-12-08,Commune VI,12.6144,-7.9453,0.0,25.8,38.0,1012.6
2023-12-09,Commune VI,12.6144,-7.9453,0.0,28.1,30.0,1011.2
2023-12-10,Commune VI,12.6144,-7.9453,0.0,26.2,42.0,1011.2
2023-12-11,Commune VI,12.6144,-7.9453,0.0,27.3,20.0,1011.1
2023-12-12,Commune VI,12.6144,-7.9453,0.0,26.4,37.0,1012.0
2023-12-13,Commune VI,12.6144,-7.9453,0.0,26.0,36.0,1011.8
2023-12-14,Commune VI,12.6144,-7.9453,0.0,24.5,33.0,1011.0
2023-12-15,Commune VI,12.6144,-7.9453,0.0,25.7,33.0,1011.0
2023-12-16,Commune VI,12.6144,-7.9453,0.0,26.4,17.0,1010.6
2023-12-17,Commune VI,12.6144,-7.9453,0.0,25.5,16.0,1011.5
2023-12-18,Commune VI,12.6144,-7.9453,0.0,24.8,18.0,1012.6
2023-12-19,Commune VI,12.6144,-7.9453,0.0,21.6,20.0,1014.7
2023-12-20,Commune VI,12.6144,-7.9453,0.0,21.0,14.0,1016.5
2023-12-21,Commune VI,12.6144,-7.9453,0.0,21.3,21.0,1014.6
2023-12-22,Commune VI,12.6144,-7.9453,0.0,22.3,23.0,1014.0
2023-12-23,Commune VI,12.6144,-7.9453,0.0,25.3,27.0,1013.1
2023-12-24,Commune VI,12.6144,-7.9453,0.0,27.1,25.0,1012.9
2023-12-25,Commune VI,12.6144,-7.9453,0.0,27.6,19.0,1012.6
2023-12-26,Commune VI,12.6144,-7.9453,0.0,24.6,35.0,1012.3
2023-12-27,Commune VI,12.6144,-7.9453,0.0,25.4,34.0,1011.8
2023-12-28,Commune VI,12.6144,-7.9453,0.0,24.5,32.0,1013.2
2023-12-29,Commune VI,12.6144,-7.9453,0.0,25.2,28.0,1012.8
2023-12-30,Commune VI,12.6144,-7.9453,0.0,25.3,34.0,1011.9
2023-12-31,Commune VI,12.6144,-7.9453,0.0,23.9,33.0,1012.1
2024-01-01,Commune VI,12.6144,-7.9453,0.0,26.0,41.0,1012.5
2024-01-02,Commune VI,12.6144,-7.9453,0.0,26.7,31.0,1013.4
2024-01-03,Commune VI,12.6144,-7.9453,0.0,24.6,35.0,1012.9
2024-01-04,Commune VI,12.6144,-7.9453,0.0,24.1,32.0,1012.8
2024-01-05,Commune VI,12.6144,-7.9453,0.0,25.7,30.0,1012.2
2024-01-06,Commune VI,12.6144,-7.9453,0.0,26.9,37.0,1011.9
2024-01-07,Commune VI,12.6144,-7.9453,0.0,25.6,42.0,1012.3
2024-01-08,Commune VI,12.6144,-7.9453,0.0,26.8,38.0,1011.4
2024-01-09,Commune VI,12.6144,-7.9453,0.0,26.0,30.0,1010.6
2024-01-10,Commune VI,12.6144,-7.9453,0.0,26.5,42.0,1011.3
2024-01-11,Commune VI,12.6144,-7.9453,0.0,28.5,20.0,1010.1
2024-01-12,Commune VI,12.6144,-7.9453,0.0,28.9,37.0,1010.6
2024-01-13,Commune VI,12.6144,-7.9453,0.0,29.9,36.0,1011.6
2024-01-14,Commune VI,12.6144,-7.9453,0.0,28.6,33.0,1012.2
2024-01-15,Commune VI,12.6144,-7.9453,0.0,27.4,33.0,1013.0
2024-01-16,Commune VI,12.6144,-7.9453,0.0,27.5,17.0,1013.9
2024-01-17,Commune VI,12.6144,-7.9453,0.0,27.3,16.0,1013.5
2024-01-18,Commune VI,12.6144,-7.9453,0.0,27.8,18.0,1012.1
2024-01-19,Commune VI,12.6144,-7.9453,0.0,25.7,20.0,1012.0
2024-01-20,Commune VI,12.6144,-7.9453,0.0,26.1,14.0,1012.1
2024-01-21,Commune VI,12.6144,-7.9453,0.0,27.8,21.0,1013.0
2024-01-22,Commune VI,12.6144,-7.9453,0.0,28.4,23.0,1013.8
2024-01-23,Commune VI,12.6144,-7.9453,0.0,27.5,27.0,1013.3
2024-01-24,Commune VI,12.6144,-7.9453,0.0,26.3,25.0,1013.9
2024-01-25,Commune VI,12.6144,-7.9453,0.0,26.9,19.0,1014.0
2024-01-26,Commune VI,12.6144,-7.9453,0.0,26.8,35.0,1014.2
2024-01-27,Commune VI,12.6144,-7.9453,0.0,25.7,34.0,1014.0
2024-01-28,Commune VI,12.6144,-7.9453,0.0,25.5,32.0,1013.9
2024-01-29,Commune VI,12.6144,-7.9453,0.0,26.5,28.0,1013.4
2024-01-30,Commune VI,12.6144,-7.9453,0.0,27.0,34.0,1012.6
2024-01-31,Commune VI,12.6144,-7.9453,0.0,27.6,33.0,1013.0
2024-02-01,Commune VI,12.6144,-7.9453,0.0,28.3,19.0,1014.2
2024-02-02,Commune VI,12.6144,-7.9453,0.0,26.7,19.0,1014.0
2024-02-03,Commune VI,12.6144,-7.9453,0.0,27.2,16.0,1012.5
2024-02-04,Commune VI,12.6144,-7.9453,0.0,27.8,16.0,1012.2
2024-02-05,Commune VI,12.6144,-7.9453,0.0,28.5,13.0,1013.6
2024-02-06,Commune VI,12.6144,-7.9453,0.0,27.7,13.0,1014.4
2024-02-07,Commune VI,12.6144,-7.9453,0.0,27.7,14.0,1014.5
2024-02-08,Commune VI,12.6144,-7.9453,0.0,29.5,16.0,1013.0
2024-02-09,Commune VI,12.6144,-7.9453,0.0,29.6,23.0,1011.7
2024-02-10,Commune VI,12.6144,-7.9453,0.0,27.7,34.0,1011.2
2024-02-11,Commune VI,12.6144,-7.9453,0.0,27.5,29.0,1009.9
2024-02-12,Commune VI,12.6144,-7.9453,0.0,28.6,36.0,1009.9
2024-02-13,Commune VI,12.6144,-7.9453,0.0,29.2,37.0,1010.7
2024-02-14,Commune VI,12.6144,-7.9453,0.0,30.4,17.0,1010.8
2024-02-15,Commune VI,12.6144,-7.9453,0.0,32.3,16.0,1010.6
2024-02-16,Commune VI,12.6144,-7.9453,0.0,32.2,17.0,1009.6
2024-02-17,Commune VI,12.6144,-7.9453,0.0,31.5,28.0,1009.9
2024-02-18,Commune VI,12.6144,-7.9453,0.0,30.4,31.0,1009.6
2024-02-19,Commune VI,12.6144,-7.9453,0.0,30.8,14.0,1010.1
2024-02-20,Commune VI,12.6144,-7.9453,0.0,28.5,18.0,1010.0
2024-02-21,Commune VI,12.6144,-7.9453,0.0,27.7,20.0,1009.6
2024-02-22,Commune VI,12.6144,-7.9453,0.0,27.4,19.0,1010.0
2024-02-23,Commune VI,12.6144,-7.9453,0.0,26.5,24.0,1011.0
2024-02-24,Commune VI,12.6144,-7.9453,0.0,25.9,26.0,1011.3
2024-02-25,Commune VI,12.6144,-7.9453,0.0,27.4,16.0,1010.9
2024-02-26,Commune VI,12.6144,-7.9453,0.0,30.1,28.0,1008.7
2024-02-27,Commune VI,12.6144,-7.9453,0.0,29.9,31.0,1007.7
2024-02-28,Commune VI,12.6144,-7.9453,0.0,32.2,19.0,1007.6
2024-02-29,Commune VI,12.6144,-7.9453,0.0,31.7,18.0,1008.0
2024-03-01,Commune VI,12.6144,-7.9453,0.0,29.9,17.0,1008.0
2024-03-02,Commune VI,12.6144,-7.9453,0.0,31.1,22.0,1008.4
2024-03-03,Commune VI,12.6144,-7.9453,0.0,31.4,20.0,1008.9
2024-03-04,Commune VI,12.6144,-7.9453,0.0,30.7,27.0,1009.7
2024-03-05,Commune VI,12.6144,-7.9453,0.0,32.7,12.0,1009.1
2024-03-06,Commune VI,12.6144,-7.9453,0.0,32.4,17.0,1009.2
2024-03-07,Commune VI,12.6144,-7.9453,0.0,32.2,17.0,1008.8
2024-03-08,Commune VI,12.6144,-7.9453,0.0,31.2,31.0,1008.1
2024-03-09,Commune VI,12.6144,-7.9453,0.0,32.3,34.0,1007.6
2024-03-10,Commune VI,12.6144,-7.9453,0.0,32.2,30.0,1007.7
2024-03-11,Commune VI,12.6144,-7.9453,0.0,33.8,16.0,1008.7
2024-03-12,Commune VI,12.6144,-7.9453,0.0,32.9,25.0,1010.1
2024-03-13,Commune VI,12.6144,-7.9453,0.0,32.6,26.0,1008.9
2024-03-14,Commune VI,12.6144,-7.9453,0.0,32.9,17.0,1008.5
2024-03-15,Commune VI,12.6144,-7.9453,0.0,33.0,22.0,1008.5
2024-03-16,Commune VI,12.6144,-7.9453,0.0,33.4,17.0,1008.0
2024-03-17,Commune VI,12.6144,-7.9453,0.0,31.8,16.0,1007.5
2024-03-18,Commune VI,12.6144,-7.9453,0.0,31.8,23.0,1006.0
2024-03-19,Commune VI,12.6144,-7.9453,0.0,33.9,24.0,1004.3
2024-03-20,Commune VI,12.6144,-7.9453,0.0,33.4,31.0,1004.4
2024-03-21,Commune VI,12.6144,-7.9453,0.0,33.7,40.0,1005.8
2024-03-22,Commune VI,12.6144,-7.9453,0.0,32.8,38.0,1005.6
2024-03-23,Commune VI,12.6144,-7.9453,0.0,32.4,36.0,1005.5
2024-03-24,Commune VI,12.6144,-7.9453,0.0,32.4,25.0,1007.2
2024-03-25,Commune VI,12.6144,-7.9453,0.0,33.2,18.0,1007.9
2024-03-26,Commune VI,12.6144,-7.9453,0.0,32.9,25.0,1007.9
2024-03-27,Commune VI,12.6144,-7.9453,0.0,33.5,31.0,1007.6
2024-03-28,Commune VI,12.6144,-7.9453,0.0,35.4,20.0,1007.4
2024-03-29,Commune VI,12.6144,-7.9453,0.0,35.3,23.0,1007.4
2024-03-30,Commune VI,12.6144,-7.9453,0.0,34.6,26.0,1005.7
2024-03-31,Commune VI,12.6144,-7.9453,0.0,35.9,36.0,1006.0
2024-04-01,Commune VI,12.6144,-7.9453,0.0,35.7,31.0,1006.4
2024-04-02,Commune VI,12.6144,-7.9453,0.0,35.8,39.0,1006.3
2024-04-03,Commune VI,12.6144,-7.9453,0.0,36.0,36.0,1004.0
2024-04-04,Commune VI,12.6144,-7.9453,1.2,36.2,33.0,1003.5
2024-04-05,Commune VI,12.6144,-7.9453,0.0,33.1,49.0,1005.0
2024-04-06,Commune VI,12.6144,-7.9453,0.0,33.3,44.0,1006.4
2024-04-07,Commune VI,12.6144,-7.9453,0.0,32.9,39.0,1008.1
2024-04-08,Commune VI,12.6144,-7.9453,0.0,34.5,43.0,1005.9
2024-04-09,Commune VI,12.6144,-7.9453,0.2,34.5,37.0,1004.6
2024-04-10,Commune VI,12.6144,-7.9453,3.6,31.1,62.0,1006.7
2024-04-11,Commune VI,12.6144,-7.9453,0.0,30.8,56.0,1007.9
2024-04-12,Commune VI,12.6144,-7.9453,0.0,32.2,55.0,1007.7
2024-04-13,Commune VI,12.6144,-7.9453,0.0,33.0,36.0,1008.3
2024-04-14,Commune VI,12.6144,-7.9453,0.0,32.7,12.0,1009.1
2024-04-15,Commune VI,12.6144,-7.9453,0.0,31.0,13.0,1010.3
2024-04-16,Commune VI,12.6144,-7.9453,0.0,32.3,12.0,1009.5
2024-04-17,Commune VI,12.6144,-7.9453,0.0,34.4,16.0,1007.6
2024-04-18,Commune VI,12.6144,-7.9453,0.0,34.9,11.0,1007.1
2024-04-19,Commune VI,12.6144,-7.9453,0.0,35.9,19.0,1006.3
2024-04-20,Commune VI,12.6144,-7.9453,0.0,32.8,31.0,1005.2
2024-04-21,Commune VI,12.6144,-7.9453,0.0,35.0,35.0,1003.6
2024-04-22,Commune VI,12.6144,-7.9453,0.0,32.9,39.0,1006.0
2024-04-23,Commune VI,12.6144,-7.9453,0.0,33.4,37.0,1006.5
2024-04-24,Commune VI,12.6144,-7.9453,0.0,34.3,36.0,1006.3
2024-04-25,Commune VI,12.6144,-7.9453,0.0,34.0,36.0,1005.6
2024-04-26,Commune VI,12.6144,-7.9453,0.0,34.9,37.0,1004.2
2024-04-27,Commune VI,12.6144,-7.9453,28.4,35.6,43.0,1003.5
2024-04-28,Commune VI,12.6144,-7.9453,2.3,27.5,73.0,1009.1
2024-04-29,Commune VI,12.6144,-7.9453,0.0,32.2,55.0,1008.7
2024-04-30,Commune VI,12.6144,-7.9453,0.0,34.1,27.0,1007.7
2024-05-01,Commune VI,12.6144,-7.9453,0.0,34.2,22.0,1006.3
2024-05-02,Commune VI,12.6144,-7.9453,0.0,34.1,31.0,1005.6
2024-05-03,Commune VI,12.6144,-7.9453,0.0,33.3,35.0,1006.9
2024-05-04,Commune VI,12.6144,-7.9453,0.0,32.9,35.0,1007.7
2024-05-05,Commune VI,12.6144,-7.9453,0.0,32.9,44.0,1006.1
2024-05-06,Commune VI,12.6144,-7.9453,0.0,33.1,38.0,1004.9
2024-05-07,Commune VI,12.6144,-7.9453,0.0,33.3,45.0,1005.5
2024-05-08,Commune VI,12.6144,-7.9453,0.0,33.2,51.0,1006.5
2024-05-09,Commune VI,12.6144,-7.9453,0.0,31.9,49.0,1006.6
2024-05-10,Commune VI,12.6144,-7.9453,0.0,33.7,46.0,1005.7
2024-05-11,Commune VI,12.6144,-7.9453,25.5,35.7,40.0,1004.4
2024-05-12,Commune VI,12.6144,-7.9453,0.1,33.4,54.0,1006.1
2024-05-13,Commune VI,12.6144,-7.9453,0.0,33.2,51.0,1006.2
2024-05-14,Commune VI,12.6144,-7.9453,0.0,32.5,49.0,1006.5
2024-05-15,Commune VI,12.6144,-7.9453,11.0,31.3,64.0,1008.0
2024-05-16,Commune VI,12.6144,-7.9453,1.0,28.9,67.0,1010.2
2024-05-17,Commune VI,12.6144,-7.9453,0.1,29.8,67.0,1011.8
2024-05-18,Commune VI,12.6144,-7.9453,0.9,32.7,59.0,1008.8
2024-05-19,Commune VI,12.6144,-7.9453,0.0,31.4,63.0,1007.5
2024-05-20,Commune VI,12.6144,-7.9453,0.0,33.5,46.0,1006.8
2024-05-21,Commune VI,12.6144,-7.9453,0.1,34.1,52.0,1007.5
2024-05-22,Commune VI,12.6144,-7.9453,23.9,29.6,69.0,1009.9
2024-05-23,Commune VI,12.6144,-7.9453,0.0,32.2,57.0,1008.2
2024-05-24,Commune VI,12.6144,-7.9453,0.0,33.1,51.0,1007.8
2024-05-25,Commune VI,12.6144,-7.9453,0.0,32.5,51.0,1007.6
2024-05-26,Commune VI,12.6144,-7.9453,0.0,32.6,48.0,1008.6
2024-05-27,Commune VI,12.6144,-7.9453,0.0,32.0,51.0,1010.3
2024-05-28,Commune VI,12.6144,-7.9453,0.0,34.9,47.0,1009.4
2024-05-29,Commune VI,12.6144,-7.9453,0.0,32.1,56.0,1010.2
2024-05-30,Commune VI,12.6144,-7.9453,0.0,33.3,50.0,1008.5
2024-05-31,Commune VI,12.6144,-7.9453,0.0,34.0,37.0,1006.9
2024-06-01,Commune VI,12.6144,-7.9453,0.0,34.0,45.0,1008.4
2024-06-02,Commune VI,12.6144,-7.9453,0.0,33.8,46.0,1009.4
2024-06-03,Commune VI,12.6144,-7.9453,0.0,33.7,46.0,1009.4
2024-06-04,Commune VI,12.6144,-7.9453,0.0,31.4,48.0,1009.7
2024-06-05,Commune VI,12.6144,-7.9453,0.0,32.5,50.0,1009.1
2024-06-06,Commune VI,12.6144,-7.9453,0.0,33.2,48.0,1008.6
2024-06-07,Commune VI,12.6144,-7.9453,3.9,30.3,63.0,1010.9
2024-06-08,Commune VI,12.6144,-7.9453,0.0,29.2,69.0,1012.1
2024-06-09,Commune VI,12.6144,-7.9453,1.1,33.6,52.0,1009.9
2024-06-10,Commune VI,12.6144,-7.9453,3.5,28.8,64.0,1011.0
2024-06-11,Commune VI,12.6144,-7.9453,0.0,31.7,60.0,1010.5
2024-06-12,Commune VI,12.6144,-7.9453,0.0,31.5,58.0,1009.3
2024-06-13,Commune VI,12.6144,-7.9453,32.9,29.2,66.0,1009.8
2024-06-14,Commune VI,12.6144,-7.9453,0.0,28.4,72.0,1010.2
2024-06-15,Commune VI,12.6144,-7.9453,0.0,26.9,78.0,1011.2
2024-06-16,Commune VI,12.6144,-7.9453,0.1,28.7,68.0,1008.5
2024-06-17,Commune VI,12.6144,-7.9453,30.0,28.8,67.0,1009.0
2024-06-18,Commune VI,12.6144,-7.9453,0.0,28.0,75.0,1010.9
2024-06-19,Commune VI,12.6144,-7.9453,26.1,29.1,70.0,1009.4
2024-06-20,Commune VI,12.6144,-7.9453,0.0,28.2,64.0,1010.1
2024-06-21,Commune VI,12.6144,-7.9453,9.3,29.9,70.0,1009.8
2024-06-22,Commune VI,12.6144,-7.9453,0.0,25.8,77.0,1010.8
2024-06-23,Commune VI,12.6144,-7.9453,0.0,29.0,64.0,1010.3
2024-06-24,Commune VI,12.6144,-7.9453,15.1,28.5,72.0,1008.5
2024-06-25,Commune VI,12.6144,-7.9453,4.5,26.0,82.0,1010.2
2024-06-26,Commune VI,12.6144,-7.9453,2.0,29.2,72.0,1009.2
2024-06-27,Commune VI,12.6144,-7.9453,9.7,29.0,70.0,1008.8
2024-06-28,Commune VI,12.6144,-7.9453,0.0,27.4,74.0,1010.4
2024-06-29,Commune VI,12.6144,-7.9453,0.0,29.6,74.0,1009.5
2024-06-30,Commune VI,12.6144,-7.9453,4.3,26.1,83.0,1008.9
2024-07-01,Commune VI,12.6144,-7.9453,0.0,26.5,78.0,1011.0
2024-07-02,Commune VI,12.6144,-7.9453,0.0,28.0,74.0,1011.4
2024-07-03,Commune VI,12.6144,-7.9453,0.5,28.2,74.0,1009.0
2024-07-04,Commune VI,12.6144,-7.9453,0.0,25.7,84.0,1009.5
2024-07-05,Commune VI,12.6144,-7.9453,29.9,27.1,79.0,1011.5
2024-07-06,Commune VI,12.6144,-7.9453,61.0,29.5,77.0,1010.1
2024-07-07,Commune VI,12.6144,-7.9453,6.8,24.7,83.0,1010.9
2024-07-08,Commune VI,12.6144,-7.9453,0.0,26.1,84.0,1011.2
2024-07-09,Commune VI,12.6144,-7.9453,15.2,27.1,79.0,1009.4
2024-07-10,Commune VI,12.6144,-7.9453,0.0,26.1,79.0,1010.8
2024-07-11,Commune VI,12.6144,-7.9453,17.4,28.3,82.0,1011.4
2024-07-12,Commune VI,12.6144,-7.9453,11.2,24.1,88.0,1011.3
2024-07-13,Commune VI,12.6144,-7.9453,0.2,26.9,81.0,1011.6
2024-07-14,Commune VI,12.6144,-7.9453,0.0,28.6,78.0,1011.6
2024-07-15,Commune VI,12.6144,-7.9453,9.3,27.3,82.0,1012.8
2024-07-16,Commune VI,12.6144,-7.9453,0.0,25.9,85.0,1012.7
2024-07-17,Commune VI,12.6144,-7.9453,28.9,27.8,77.0,1012.0
2024-07-18,Commune VI,12.6144,-7.9453,2.0,26.3,84.0,1011.9
2024-07-19,Commune VI,12.6144,-7.9453,0.0,28.4,78.0,1012.0
2024-07-20,Commune VI,12.6144,-7.9453,2.9,28.5,78.0,1009.8
2024-07-21,Commune VI,12.6144,-7.9453,0.0,26.7,79.0,1010.2
2024-07-22,Commune VI,12.6144,-7.9453,14.4,26.0,85.0,1012.2
2024-07-23,Commune VI,12.6144,-7.9453,3.8,25.8,87.0,1013.4
2024-07-24,Commune VI,12.6144,-7.9453,60.5,24.9,94.0,1013.1
2024-07-25,Commune VI,12.6144,-7.9453,1.2,25.5,84.0,1012.9
2024-07-26,Commune VI,12.6144,-7.9453,22.3,24.5,95.0,1011.9
2024-07-27,Commune VI,12.6144,-7.9453,0.0,26.8,82.0,1011.9
2024-07-28,Commune VI,12.6144,-7.9453,36.8,28.8,83.0,1011.1
2024-07-29,Commune VI,12.6144,-7.9453,53.0,24.4,87.0,1011.6
2024-07-30,Commune VI,12.6144,-7.9453,0.0,26.2,84.0,1010.6
2024-07-31,Commune VI,12.6144,-7.9453,0.0,27.3,80.0,1010.4
2024-08-01,Commune VI,12.6144,-7.9453,0.0,28.7,78.0,1009.0
2024-08-02,Commune VI,12.6144,-7.9453,1.6,27.2,80.0,1009.4
2024-08-03,Commune VI,12.6144,-7.9453,0.0,27.9,77.0,1010.4
2024-08-04,Commune VI,12.6144,-7.9453,0.9,26.0,83.0,1012.9
2024-08-05,Commune VI,12.6144,-7.9453,0.0,26.2,76.0,1012.5
2024-08-06,Commune VI,12.6144,-7.9453,19.6,27.5,80.0,1010.5
2024-08-07,Commune VI,12.6144,-7.9453,27.1,24.8,83.0,1010.6
2024-08-08,Commune VI,12.6144,-7.9453,3.3,25.9,83.0,1010.0
2024-08-09,Commune VI,12.6144,-7.9453,0.2,26.1,82.0,1010.2
2024-08-10,Commune VI,12.6144,-7.9453,6.8,25.1,86.0,1011.2
2024-08-11,Commune VI,12.6144,-7.9453,0.0,27.4,77.0,1010.6
2024-08-12,Commune VI,12.6144,-7.9453,0.0,28.3,78.0,1010.0
2024-08-13,Commune VI,12.6144,-7.9453,51.5,23.7,91.0,1009.5
2024-08-14,Commune VI,12.6144,-7.9453,0.3,25.4,83.0,1009.7
2024-08-15,Commune VI,12.6144,-7.9453,0.0,25.7,82.0,1011.2
2024-08-16,Commune VI,12.6144,-7.9453,25.4,25.6,83.0,1011.6
2024-08-17,Commune VI,12.6144,-7.9453,33.6,24.4,92.0,1009.2
2024-08-18,Commune VI,12.6144,-7.9453,3.7,26.3,76.0,1010.5
2024-08-19,Commune VI,12.6144,-7.9453,0.0,27.5,79.0,1012.5
2024-08-20,Commune VI,12.6144,-7.9453,40.2,24.8,86.0,1011.3
2024-08-21,Commune VI,12.6144,-7.9453,0.0,25.9,79.0,1011.5
2024-08-22,Commune VI,12.6144,-7.9453,0.0,27.0,80.0,1012.1
2024-08-23,Commune VI,12.6144,-7.9453,21.9,27.1,77.0,1009.9
2024-08-24,Commune VI,12.6144,-7.9453,19.6,24.9,82.0,1009.3
2024-08-25,Commune VI,12.6144,-7.9453,0.4,25.4,84.0,1012.0
2024-08-26,Commune VI,12.6144,-7.9453,0.0,26.9,81.0,1012.3
2024-08-27,Commune VI,12.6144,-7.9453,0.6,26.7,83.0,1009.3
2024-08-28,Commune VI,12.6144,-7.9453,1.8,24.8,84.0,1010.5
2024-08-29,Commune VI,12.6144,-7.9453,0.0,24.8,84.0,1012.4
2024-08-30,Commune VI,12.6144,-7.9453,86.9,26.1,83.0,1011.1
2024-08-31,Commune VI,12.6144,-7.9453,36.2,26.5,82.0,1009.8
2024-09-01,Commune VI,12.6144,-7.9453,0.0,26.4,76.0,1009.7
2024-09-02,Commune VI,12.6144,-7.9453,0.0,26.3,83.0,1009.8
2024-09-03,Commune VI,12.6144,-7.9453,0.0,27.1,83.0,1009.7
2024-09-04,Commune VI,12.6144,-7.9453,0.0,26.4,82.0,1009.4
2024-09-05,Commune VI,12.6144,-7.9453,5.0,26.2,81.0,1008.6
2024-09-06,Commune VI,12.6144,-7.9453,1.2,25.5,83.0,1009.0
2024-09-07,Commune VI,12.6144,-7.9453,0.0,26.1,80.0,1011.0
2024-09-08,Commune VI,12.6144,-7.9453,1.9,25.4,85.0,1011.9
2024-09-09,Commune VI,12.6144,-7.9453,12.3,26.0,82.0,1011.9
2024-09-10,Commune VI,12.6144,-7.9453,0.5,27.8,77.0,1012.4
2024-09-11,Commune VI,12.6144,-7.9453,10.3,27.3,80.0,1010.6
2024-09-12,Commune VI,12.6144,-7.9453,0.0,25.7,79.0,1010.7
2024-09-13,Commune VI,12.6144,-7.9453,0.0,27.4,78.0,1011.5
2024-09-14,Commune VI,12.6144,-7.9453,25.6,25.0,88.0,1012.6
2024-09-15,Commune VI,12.6144,-7.9453,0.0,26.3,80.0,1011.9
2024-09-16,Commune VI,12.6144,-7.9453,0.1,26.8,82.0,1011.9
2024-09-17,Commune VI,12.6144,-7.9453,0.0,27.7,78.0,1011.5
2024-09-18,Commune VI,12.6144,-7.9453,0.0,26.3,80.0,1010.9
2024-09-19,Commune VI,12.6144,-7.9453,9.5,26.2,80.0,1010.9
2024-09-20,Commune VI,12.6144,-7.9453,1.9,26.5,79.0,1009.6
2024-09-21,Commune VI,12.6144,-7.9453,14.5,25.8,83.0,1009.3
2024-09-22,Commune VI,12.6144,-7.9453,0.0,27.4,80.0,1010.2
2024-09-23,Commune VI,12.6144,-7.9453,7.5,24.4,81.0,1010.0
2024-09-24,Commune VI,12.6144,-7.9453,30.8,24.4,83.0,1010.1
2024-09-25,Commune VI,12.6144,-7.9453,3.4,25.1,83.0,1012.3
2024-09-26,Commune VI,12.6144,-7.9453,5.6,25.1,82.0,1012.5
2024-09-27,Commune VI,12.6144,-7.9453,0.8,25.3,82.0,1011.8
2024-09-28,Commune VI,12.6144,-7.9453,0.0,26.2,80.0,1011.0
2024-09-29,Commune VI,12.6144,-7.9453,10.2,28.4,78.0,1010.8
2024-09-30,Commune VI,12.6144,-7.9453,0.0,27.9,78.0,1010.2
2024-10-01,Commune VI,12.6144,-7.9453,0.0,28.3,77.0,1008.5
2024-10-02,Commune VI,12.6144,-7.9453,0.1,27.4,77.0,1008.4
2024-10-03,Commune VI,12.6144,-7.9453,0.0,27.3,77.0,1009.8
2024-10-04,Commune VI,12.6144,-7.9453,0.0,27.9,75.0,1011.1
2024-10-05,Commune VI,12.6144,-7.9453,16.9,25.4,84.0,1011.3
